Reaction_No,Reactant_1_Name,Reactant_1_Short_Hand,Reactant_1_eq,Reactant_1_mmol,Reactant_2_Name,Reactant_2_eq,Catalyst_1_Short_Hand,Catalyst_1_eq,Ligand_Short_Hand,Ligand_eq,Reagent_1_Short_Hand,Reagent_1_eq,Solvent_1_Short_Hand,Product_Yield_PCT_Area_UV,Product_Yield_Mass_Ion_Count,exclusion_reason,reactant1_code,reactant2_code
3937,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,None,,None,2.5,THF,15.77,95564.66,outside_monodentate_ligand_scope,,
3945,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",None,2.5,THF,30.89,7447370.5,outside_monodentate_ligand_scope,,
3947,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",None,2.5,THF,24.63,1561312.38,outside_monodentate_ligand_scope,,
3948,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",None,2.5,THF,15.64,303128.81,outside_monodentate_ligand_scope,,
3949,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,None,,NaOH,2.5,THF,23.52,98841.7,outside_monodentate_ligand_scope,,
3957,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",NaOH,2.5,THF,23.34,1154091.13,outside_monodentate_ligand_scope,,
3959,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",NaOH,2.5,THF,20.49,36882.96,outside_monodentate_ligand_scope,,
3960,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",NaOH,2.5,THF,17.98,67173.2,outside_monodentate_ligand_scope,,
3961,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,None,,KOH,2.5,THF,14.82,300682.34,outside_monodentate_ligand_scope,,
3969,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",KOH,2.5,THF,25.46,2752717.25,outside_monodentate_ligand_scope,,
3971,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",KOH,2.5,THF,21.25,67877.17,outside_monodentate_ligand_scope,,
3972,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",KOH,2.5,THF,15.76,97925.09,outside_monodentate_ligand_scope,,
3973,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,None,,LiOtBu,2.5,THF,17.24,79568.05,outside_monodentate_ligand_scope,,
3981,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",LiOtBu,2.5,THF,25.86,2490756.25,outside_monodentate_ligand_scope,,
3983,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",LiOtBu,2.5,THF,27.72,29656.88,outside_monodentate_ligand_scope,,
3984,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",LiOtBu,2.5,THF,17.6,131784.3,outside_monodentate_ligand_scope,,
3985,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,None,,NaHCO3,2.5,THF,20.25,132817.05,outside_monodentate_ligand_scope,,
3993,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",NaHCO3,2.5,THF,27.89,2928840.25,outside_monodentate_ligand_scope,,
3995,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",NaHCO3,2.5,THF,24.17,160038.86,outside_monodentate_ligand_scope,,
3996,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",NaHCO3,2.5,THF,20.09,65100.68,outside_monodentate_ligand_scope,,
3997,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,None,,Et3N,2.5,THF,19.08,87970.63,outside_monodentate_ligand_scope,,
4005,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",Et3N,2.5,THF,33.74,4987063.0,outside_monodentate_ligand_scope,,
4007,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",Et3N,2.5,THF,28.41,349782.69,outside_monodentate_ligand_scope,,
4008,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",Et3N,2.5,THF,18.36,261135.09,outside_monodentate_ligand_scope,,
4009,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,None,,CsF,2.5,THF,21.73,164890.83,outside_monodentate_ligand_scope,,
4017,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",CsF,2.5,THF,39.72,8316937.5,outside_monodentate_ligand_scope,,
4019,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",CsF,2.5,THF,26.67,183944.59,outside_monodentate_ligand_scope,,
4020,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",CsF,2.5,THF,18.81,149494.8,outside_monodentate_ligand_scope,,
4021,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,None,,K3PO4,2.5,THF,20.73,92082.68,outside_monodentate_ligand_scope,,
4029,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",K3PO4,2.5,THF,37.78,6507310.5,outside_monodentate_ligand_scope,,
4031,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",K3PO4,2.5,THF,23.67,163359.69,outside_monodentate_ligand_scope,,
4032,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",K3PO4,2.5,THF,17.32,217616.72,outside_monodentate_ligand_scope,,
4033,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,None,,None,2.5,DMF,13.78,89773.65,outside_monodentate_ligand_scope,,
4041,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",None,2.5,DMF,15.36,234450.61,outside_monodentate_ligand_scope,,
4043,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",None,2.5,DMF,22.14,160616.22,outside_monodentate_ligand_scope,,
4044,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",None,2.5,DMF,13.16,94614.75,outside_monodentate_ligand_scope,,
4045,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,None,,NaOH,2.5,DMF,18.79,39421.96,outside_monodentate_ligand_scope,,
4053,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",NaOH,2.5,DMF,21.28,45637.7,outside_monodentate_ligand_scope,,
4055,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",NaOH,2.5,DMF,23.59,20748.89,outside_monodentate_ligand_scope,,
4056,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",NaOH,2.5,DMF,19.35,46456.28,outside_monodentate_ligand_scope,,
4057,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,None,,KOH,2.5,DMF,14.48,93249.28,outside_monodentate_ligand_scope,,
4065,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",KOH,2.5,DMF,15.53,158205.42,outside_monodentate_ligand_scope,,
4067,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",KOH,2.5,DMF,20.88,41180.14,outside_monodentate_ligand_scope,,
4068,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",KOH,2.5,DMF,15.33,315389.53,outside_monodentate_ligand_scope,,
4069,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,None,,LiOtBu,2.5,DMF,13.76,59761.14,outside_monodentate_ligand_scope,,
4077,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",LiOtBu,2.5,DMF,16.57,113846.98,outside_monodentate_ligand_scope,,
4079,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",LiOtBu,2.5,DMF,19.04,48020.94,outside_monodentate_ligand_scope,,
4080,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",LiOtBu,2.5,DMF,12.84,103457.59,outside_monodentate_ligand_scope,,
4081,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,None,,NaHCO3,2.5,DMF,13.85,111642.27,outside_monodentate_ligand_scope,,
4089,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",NaHCO3,2.5,DMF,13.68,137660.81,outside_monodentate_ligand_scope,,
4091,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",NaHCO3,2.5,DMF,19.8,94775.16,outside_monodentate_ligand_scope,,
4092,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",NaHCO3,2.5,DMF,13.93,107649.95,outside_monodentate_ligand_scope,,
4093,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,None,,Et3N,2.5,DMF,17.56,78601.03,outside_monodentate_ligand_scope,,
4101,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",Et3N,2.5,DMF,15.73,142549.81,outside_monodentate_ligand_scope,,
4103,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",Et3N,2.5,DMF,23.86,74304.05,outside_monodentate_ligand_scope,,
4104,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",Et3N,2.5,DMF,14.07,112512.02,outside_monodentate_ligand_scope,,
4105,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,None,,CsF,2.5,DMF,14.41,86032.67,outside_monodentate_ligand_scope,,
4113,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",CsF,2.5,DMF,15.53,208732.19,outside_monodentate_ligand_scope,,
4115,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",CsF,2.5,DMF,21.55,127586.98,outside_monodentate_ligand_scope,,
4116,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",CsF,2.5,DMF,14.7,134714.13,outside_monodentate_ligand_scope,,
4117,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,None,,K3PO4,2.5,DMF,13.84,85789.16,outside_monodentate_ligand_scope,,
4125,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",K3PO4,2.5,DMF,14.75,154863.36,outside_monodentate_ligand_scope,,
4127,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",K3PO4,2.5,DMF,21.72,84253.55,outside_monodentate_ligand_scope,,
4128,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",K3PO4,2.5,DMF,15.09,53079.22,outside_monodentate_ligand_scope,,
4129,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,None,,None,2.5,MeOH,30.87,4745296.5,outside_monodentate_ligand_scope,,
4137,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",None,2.5,MeOH,25.61,3671377.0,outside_monodentate_ligand_scope,,
4139,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",None,2.5,MeOH,23.63,2058715.25,outside_monodentate_ligand_scope,,
4140,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",None,2.5,MeOH,13.99,241780.97,outside_monodentate_ligand_scope,,
4141,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,None,,NaOH,2.5,MeOH,28.89,7076604.5,outside_monodentate_ligand_scope,,
4149,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",NaOH,2.5,MeOH,24.72,1871721.88,outside_monodentate_ligand_scope,,
4151,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",NaOH,2.5,MeOH,12.89,5196314.0,outside_monodentate_ligand_scope,,
4152,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",NaOH,2.5,MeOH,23.84,1000981.0,outside_monodentate_ligand_scope,,
4153,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,None,,KOH,2.5,MeOH,40.66,6583847.0,outside_monodentate_ligand_scope,,
4161,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",KOH,2.5,MeOH,44.08,4083034.75,outside_monodentate_ligand_scope,,
4163,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",KOH,2.5,MeOH,35.63,4927862.0,outside_monodentate_ligand_scope,,
4164,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",KOH,2.5,MeOH,13.96,731262.06,outside_monodentate_ligand_scope,,
4165,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,None,,LiOtBu,2.5,MeOH,41.01,6886338.0,outside_monodentate_ligand_scope,,
4173,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",LiOtBu,2.5,MeOH,58.57,15630784.0,outside_monodentate_ligand_scope,,
4175,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",LiOtBu,2.5,MeOH,58.49,15930810.0,outside_monodentate_ligand_scope,,
4176,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",LiOtBu,2.5,MeOH,59.75,15636612.0,outside_monodentate_ligand_scope,,
4177,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,None,,NaHCO3,2.5,MeOH,59.24,15456814.0,outside_monodentate_ligand_scope,,
4185,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",NaHCO3,2.5,MeOH,26.96,1880584.0,outside_monodentate_ligand_scope,,
4187,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",NaHCO3,2.5,MeOH,26.72,2703559.5,outside_monodentate_ligand_scope,,
4188,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",NaHCO3,2.5,MeOH,14.24,300685.47,outside_monodentate_ligand_scope,,
4189,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,None,,Et3N,2.5,MeOH,20.1,2324174.0,outside_monodentate_ligand_scope,,
4197,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",Et3N,2.5,MeOH,21.13,2352970.25,outside_monodentate_ligand_scope,,
4199,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",Et3N,2.5,MeOH,25.49,3406356.25,outside_monodentate_ligand_scope,,
4200,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",Et3N,2.5,MeOH,13.95,223026.72,outside_monodentate_ligand_scope,,
4201,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,None,,CsF,2.5,MeOH,34.11,4762515.0,outside_monodentate_ligand_scope,,
4209,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",CsF,2.5,MeOH,39.5,4701651.0,outside_monodentate_ligand_scope,,
4211,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",CsF,2.5,MeOH,23.83,2147918.75,outside_monodentate_ligand_scope,,
4212,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",CsF,2.5,MeOH,13.61,239003.94,outside_monodentate_ligand_scope,,
4213,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,None,,K3PO4,2.5,MeOH,38.08,5619292.5,outside_monodentate_ligand_scope,,
4221,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",K3PO4,2.5,MeOH,33.6,2285310.75,outside_monodentate_ligand_scope,,
4223,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",K3PO4,2.5,MeOH,41.31,6101234.0,outside_monodentate_ligand_scope,,
4224,6-Bromoquinoline,"1b, 6-Br-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",K3PO4,2.5,MeOH,13.97,288040.47,outside_monodentate_ligand_scope,,
4225,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,None,,None,2.5,MeCN,24.2,16796.77,outside_monodentate_ligand_scope,,
4233,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",None,2.5,MeCN,20.66,67735.36,outside_monodentate_ligand_scope,,
4235,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",None,2.5,MeCN,31.05,45616.69,outside_monodentate_ligand_scope,,
4236,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",None,2.5,MeCN,19.52,106016.06,outside_monodentate_ligand_scope,,
4237,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,None,,NaOH,2.5,MeCN,18.79,41549.61,outside_monodentate_ligand_scope,,
4245,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",NaOH,2.5,MeCN,17.06,68163.36,outside_monodentate_ligand_scope,,
4247,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",NaOH,2.5,MeCN,24.79,21848.04,outside_monodentate_ligand_scope,,
4248,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",NaOH,2.5,MeCN,16.87,34014.92,outside_monodentate_ligand_scope,,
4249,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,None,,KOH,2.5,MeCN,15.58,20596.41,outside_monodentate_ligand_scope,,
4257,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",KOH,2.5,MeCN,21.01,81082.55,outside_monodentate_ligand_scope,,
4259,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",KOH,2.5,MeCN,23.85,20155.22,outside_monodentate_ligand_scope,,
4260,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",KOH,2.5,MeCN,18.98,43424.57,outside_monodentate_ligand_scope,,
4261,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,None,,LiOtBu,2.5,MeCN,14.75,33150.77,outside_monodentate_ligand_scope,,
4269,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",LiOtBu,2.5,MeCN,19.19,80623.8,outside_monodentate_ligand_scope,,
4271,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",LiOtBu,2.5,MeCN,22.2,272683.84,outside_monodentate_ligand_scope,,
4272,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",LiOtBu,2.5,MeCN,18.66,91548.24,outside_monodentate_ligand_scope,,
4273,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,None,,NaHCO3,2.5,MeCN,17.53,137456.61,outside_monodentate_ligand_scope,,
4281,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",NaHCO3,2.5,MeCN,20.21,65735.27,outside_monodentate_ligand_scope,,
4283,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",NaHCO3,2.5,MeCN,26.16,48687.93,outside_monodentate_ligand_scope,,
4284,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",NaHCO3,2.5,MeCN,19.8,44345.38,outside_monodentate_ligand_scope,,
4285,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,None,,Et3N,2.5,MeCN,19.29,85197.56,outside_monodentate_ligand_scope,,
4293,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",Et3N,2.5,MeCN,17.22,551272.81,outside_monodentate_ligand_scope,,
